
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.01335
2	3.01347
3	3.01351
4	3.01418
5	3.01425
6	3.01379
7	3.01371
8	3.01512
9	3.01627
10	3.01749
11	3.01374
12	3.01366
13	3.01351
14	3.01357
15	3.01358
16	3.01363
17	3.01401
18	3.01363
19	3.01356
20	3.01368
21	3.01392
22	3.01433
23	3.01516
24	3.01526
25	3.01622
26	3.0165
27	3.01418
28	3.0139
29	3.01376
30	3.01486
31	3.01379
32	3.01409
33	3.0136
34	3.01386
35	3.01378
36	3.01378
37	3.01396
38	3.01472
39	3.01369
40	3.0137
41	3.01365
42	3.014
43	3.01379
44	3.01413
45	3.0144
46	3.01486
47	3.01526
48	3.01513
49	3.0153
50	3.01489
51	3.01438
52	3.01421
53	3.01402
54	3.01417
55	3.01412
56	3.01415
57	3.01439
58	3.01423
59	3.01484
60	3.0155
61	3.01566
62	3.01556
63	3.01548
64	3.01582
65	3.0165
66	3.01637
67	3.01584
68	3.01668
69	3.01694
70	3.01568
71	3.01564
72	3.01546
73	3.01564
74	3.01549
75	3.0157
76	3.0155
77	3.01645
78	3.01639
79	3.01645
80	3.01691
81	3.01676
82	3.01662
83	3.01683
84	3.01725
85	3.01752
86	3.0173
87	3.01737
88	3.01808
89	3.01882
90	3.01822
91	3.0181
92	3.01791
93	3.01738
94	3.01702
95	3.01678
96	3.0167
97	3.01673
98	3.01675
99	3.01705
100	3.01711
101	3.01728
102	3.01768
103	3.01666
104	3.01623
105	3.01611
106	3.01606
107	3.01583
108	3.01605
109	3.01603
110	3.01603
111	3.01626
112	3.01587
113	3.01402
114	3.01403
115	3.01403
116	3.01668
117	3.01338
118	3.01552
Finished writing Internal Node Voltage Phase Angles
