
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	0.838891
2	0.83901
3	0.839057
4	0.839723
5	0.839798
6	0.839331
7	0.839259
8	0.840666
9	0.841816
10	0.84303
11	0.839282
12	0.839207
13	0.839055
14	0.839113
15	0.839126
16	0.839175
17	0.839558
18	0.839176
19	0.839099
20	0.839221
21	0.839463
22	0.839875
23	0.840709
24	0.840809
25	0.841763
26	0.842041
27	0.839722
28	0.839446
29	0.839302
30	0.840403
31	0.83933
32	0.839639
33	0.839146
34	0.839396
35	0.83932
36	0.839318
37	0.839495
38	0.840269
39	0.839219
40	0.839225
41	0.83917
42	0.839519
43	0.839314
44	0.839636
45	0.839899
46	0.84036
47	0.840768
48	0.840623
49	0.840794
50	0.84038
51	0.839863
52	0.839689
53	0.839498
54	0.839637
55	0.839585
56	0.83962
57	0.839871
58	0.83971
59	0.840291
60	0.840701
61	0.840823
62	0.840792
63	0.84106
64	0.841459
65	0.842061
66	0.841858
67	0.841211
68	0.842234
69	0.842491
70	0.841229
71	0.841193
72	0.841009
73	0.841193
74	0.841036
75	0.841253
76	0.841054
77	0.842003
78	0.841946
79	0.842007
80	0.842458
81	0.842313
82	0.842202
83	0.842415
84	0.842831
85	0.843104
86	0.842887
87	0.842956
88	0.84367
89	0.844407
90	0.843804
91	0.843683
92	0.843499
93	0.842974
94	0.842609
95	0.842372
96	0.842303
97	0.84231
98	0.842315
99	0.842622
100	0.842687
101	0.842865
102	0.843269
103	0.842242
104	0.841814
105	0.841694
106	0.84164
107	0.841411
108	0.841629
109	0.841609
110	0.841615
111	0.841842
112	0.841455
113	0.839568
114	0.839577
115	0.839574
116	0.842234
117	0.838927
118	0.841076
Finished writing Internal Node Voltage Phase Angles
