
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	4.23232
2	4.23244
3	4.23249
4	4.23315
5	4.23323
6	4.23276
7	4.23269
8	4.2341
9	4.23525
10	4.23646
11	4.23271
12	4.23264
13	4.23248
14	4.23254
15	4.23256
16	4.2326
17	4.23299
18	4.23261
19	4.23253
20	4.23265
21	4.23289
22	4.2333
23	4.23414
24	4.23424
25	4.23521
26	4.23548
27	4.23321
28	4.23291
29	4.23274
30	4.23383
31	4.23276
32	4.23304
33	4.23258
34	4.23283
35	4.23276
36	4.23275
37	4.23293
38	4.2337
39	4.23266
40	4.23267
41	4.23262
42	4.23298
43	4.23276
44	4.2331
45	4.23337
46	4.23383
47	4.23424
48	4.2341
49	4.23428
50	4.23387
51	4.23336
52	4.23318
53	4.233
54	4.23314
55	4.23309
56	4.23313
57	4.23337
58	4.23321
59	4.23382
60	4.23448
61	4.23463
62	4.23453
63	4.23446
64	4.23479
65	4.23547
66	4.23535
67	4.23482
68	4.23565
69	4.23592
70	4.23466
71	4.23462
72	4.23444
73	4.23462
74	4.23446
75	4.23468
76	4.23448
77	4.23543
78	4.23537
79	4.23543
80	4.23588
81	4.23573
82	4.23562
83	4.23584
84	4.23625
85	4.23653
86	4.23631
87	4.23638
88	4.23709
89	4.23783
90	4.23723
91	4.23711
92	4.23692
93	4.2364
94	4.23603
95	4.23579
96	4.23572
97	4.23573
98	4.23574
99	4.23604
100	4.23611
101	4.23629
102	4.23669
103	4.23566
104	4.23524
105	4.23512
106	4.23506
107	4.23483
108	4.23505
109	4.23503
110	4.23504
111	4.23526
112	4.23488
113	4.23299
114	4.23302
115	4.23302
116	4.23565
117	4.23236
118	4.2345
Finished writing Internal Node Voltage Phase Angles
