
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.116742 MW
2	-0.393258 MW
3	-0.316742 MW
4	-0.692634 MW
5	-0.0906229 MW
6	-0.953257 MW
7	0.653256 MW
8	0.875559 MW
9	3.29199 MW
10	0.770542 MW
11	0.355559 MW
12	0.165559 MW
13	-3.77075 MW
14	0.478757 MW
15	-3.77075 MW
16	0.395605 MW
17	0.328193 MW
18	0.152998 MW
19	0.0430517 MW
20	0.2 MW
21	-0.0118066 MW
22	0.0129979 MW
23	-1.07626 MW
24	0.103409 MW
25	0.0740393 MW
26	-0.206948 MW
27	0.808484 MW
28	2.32966 MW
29	0.153997 MW
30	-0.0260285 MW
31	0.208484 MW
32	-0.1059 MW
33	-0.0322063 MW
34	-0.2859 MW
35	-0.4259 MW
36	-0.5259 MW
37	-0.135579 MW
38	-1.36596 MW
39	0.905636 MW
40	-0.0677894 MW
41	-0.0677894 MW
42	0.78023 MW
43	1.25774 MW
44	1.8509 MW
45	0.321388 MW
46	0.115029 MW
47	0.201323 MW
48	0.151389 MW
49	-0.0886119 MW
51	-0.305959 MW
52	0.026028 MW
53	0.0986778 MW
54	-0.155961 MW
55	0.2989 MW
56	-0.963333 MW
57	0.0422326 MW
58	0.0111021 MW
59	-0.341098 MW
60	1.86651 MW
61	0.252802 MW
62	0.153313 MW
63	-1.86651 MW
64	-0.0171976 MW
65	0.104334 MW
66	-0.168218 MW
67	-0.265666 MW
68	-0.401942 MW
69	-0.401942 MW
70	-0.137768 MW
71	-0.297768 MW
72	-0.341896 MW
73	-0.485872 MW
74	-0.321096 MW
75	-0.141591 MW
76	-0.05171 MW
77	-0.609386 MW
78	-0.341591 MW
79	0.542739 MW
80	0.670787 MW
81	0.393144 MW
82	0.390442 MW
83	-1.16413 MW
84	-1.16413 MW
85	-0.512517 MW
86	0.372739 MW
87	0.293845 MW
88	0.206942 MW
89	0.113845 MW
90	-0.116155 MW
91	0.0700971 MW
92	0.163024 MW
93	-0.293477 MW
94	-0.225098 MW
95	-0.334802 MW
96	-0.252739 MW
97	-0.086942 MW
98	-0.274308 MW
99	-0.28808 MW
100	-0.456442 MW
101	-0.543354 MW
102	1.66206 MW
103	-1.13474 MW
104	-0.101705 MW
105	0.255673 MW
106	0.593059 MW
107	-0.373477 MW
108	-0.242554 MW
109	-1.66206 MW
110	-2.25512 MW
111	0.329566 MW
112	-1.17485 MW
113	0.522554 MW
114	-0.758936 MW
115	-0.415916 MW
116	-2.46797e-06 MW
117	0.958748 MW
118	1.00026 MW
119	0.487276 MW
120	0.0677893 MW
121	0.161245 MW
122	0.00192388 MW
123	0.0677894 MW
124	-9.7817e-13 MW
125	-0.518755 MW
126	-0.364269 MW
127	0.377703 MW
128	-0.632297 MW
129	-0.0477031 MW
130	0.46492 MW
131	-0.92628 MW
132	-0.427853 MW
133	-0.230076 MW
134	-0.24508 MW
135	-0.63508 MW
136	-0.415916 MW
137	0.083992 MW
138	0.157018 MW
139	0.131397 MW
140	-0.0805742 MW
141	-0.58116 MW
142	-0.188916 MW
143	-0.315492 MW
144	-0.465669 MW
145	-0.425492 MW
146	0.176482 MW
147	-0.554726 MW
148	-0.752917 MW
149	-0.0335176 MW
150	-1.03473 MW
151	0.320573 MW
152	0.604491 MW
153	1.79896 MW
154	0.57462 MW
155	0.145064 MW
156	0.145064 MW
157	0.619069 MW
158	0.563474 MW
159	0.275179 MW
160	0.41092 MW
161	0.499068 MW
162	0.545957 MW
163	0.351949 MW
164	-0.135364 MW
165	0.125957 MW
166	-0.00701785 MW
167	-0.208603 MW
168	-0.0805742 MW
169	-0.14092 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.36092 MW
174	0.270007 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922062 MW
181	0.125325 MW
182	0.0722062 MW
183	-0.00779352 MW
184	-0.301658 MW
185	0.25 MW
186	0.0186776 MW
Finished writing Internal Transmission lines' MW Flows
