
****************** INTERNAL TRANSMISSION LINES FLOWS *********************
TRANSMISSION LINE ID	MW FLOW
1	-0.119299 MW
2	-0.390701 MW
3	-0.319299 MW
4	-0.68682 MW
5	-0.0938813 MW
6	-0.940656 MW
7	0.640667 MW
8	0.864996 MW
9	3.24885 MW
10	0.756368 MW
11	0.344996 MW
12	0.154996 MW
13	-3.77075 MW
14	0.521895 MW
15	-3.77075 MW
16	0.386287 MW
17	0.310748 MW
18	0.132839 MW
19	0.0375076 MW
20	0.2 MW
21	-0.0292516 MW
22	-0.00716074 MW
23	-0.98712 MW
24	0.0681509 MW
25	-0.0174454 MW
26	-0.212492 MW
27	0.755534 MW
28	2.17667 MW
29	0.145847 MW
30	-0.0343232 MW
31	0.155534 MW
32	-0.104133 MW
33	-0.12218 MW
34	-0.284133 MW
35	-0.424133 MW
36	-0.524133 MW
37	-0.203432 MW
38	-1.31838 MW
39	0.927679 MW
40	-0.101716 MW
41	-0.101716 MW
42	0.727047 MW
43	1.25213 MW
44	1.90408 MW
45	0.32284 MW
46	0.110383 MW
47	0.198912 MW
48	0.15284 MW
49	-0.0871603 MW
50	0.249313 MW
51	-0.312657 MW
52	0.0343238 MW
53	0.101081 MW
54	-0.247445 MW
55	0.290148 MW
56	-1.04405 MW
57	0.0417283 MW
58	0.0198513 MW
59	-0.34985 MW
60	2.04857 MW
61	0.253358 MW
62	0.153864 MW
63	-1.79926 MW
64	-0.0166415 MW
65	0.104886 MW
66	-0.167663 MW
67	-0.265114 MW
68	-0.401389 MW
69	-0.401389 MW
70	-0.138271 MW
71	-0.298271 MW
72	-0.34169 MW
73	-0.486582 MW
74	-0.320222 MW
75	-0.142259 MW
76	-0.0560458 MW
77	-0.604177 MW
78	-0.342259 MW
79	0.542097 MW
80	0.67001 MW
81	0.392485 MW
82	0.389788 MW
83	-1.16772 MW
84	-1.16772 MW
85	-0.507214 MW
86	0.372096 MW
87	0.293601 MW
88	0.206408 MW
89	0.113601 MW
90	-0.116399 MW
91	0.0699034 MW
92	0.16239 MW
93	-0.294201 MW
94	-0.224592 MW
95	-0.335507 MW
96	-0.252096 MW
97	-0.0864078 MW
98	-0.274944 MW
99	-0.288749 MW
100	-0.456854 MW
101	-0.543806 MW
102	1.66394 MW
103	-1.13534 MW
104	-0.101514 MW
105	0.256175 MW
106	0.594618 MW
107	-0.373131 MW
108	-0.242208 MW
109	-1.66394 MW
110	-2.25856 MW
111	0.33605 MW
112	-1.11752 MW
113	0.522208 MW
114	-0.721899 MW
115	-0.395614 MW
116	2.15132e-05 MW
117	0.993403 MW
118	1.01521 MW
119	0.485227 MW
120	0.101716 MW
121	0.146333 MW
122	-0.0163621 MW
123	0.101716 MW
124	-9.7817e-13 MW
125	-0.533667 MW
126	-0.374423 MW
127	0.3696 MW
128	-0.6404 MW
129	-0.0396 MW
130	0.464897 MW
131	-0.926325 MW
132	-0.427874 MW
133	-0.250291 MW
134	-0.245101 MW
135	-0.6351 MW
136	-0.395614 MW
137	0.0990952 MW
138	0.172129 MW
139	0.126394 MW
140	-0.0855723 MW
141	-0.685733 MW
142	-0.104559 MW
143	-0.360469 MW
144	-0.525264 MW
145	-0.470469 MW
146	0.176482 MW
147	-0.606982 MW
148	-0.805233 MW
149	-0.0335176 MW
150	-1.08698 MW
151	0.316159 MW
152	0.596168 MW
153	1.72936 MW
154	0.552388 MW
155	0.132327 MW
156	0.132327 MW
157	0.12 MW
158	0.784794 MW
159	0.361634 MW
160	0.497641 MW
162	0.492139 MW
163	0.291196 MW
164	-0.29854 MW
165	0.0721402 MW
166	-0.0221296 MW
167	-0.213606 MW
168	-0.0855723 MW
169	-0.227641 MW
170	0.848115 MW
171	0.427917 MW
172	0.457134 MW
173	-0.447641 MW
174	0.270006 MW
175	0.337148 MW
176	0.346135 MW
177	0.317924 MW
178	0.098191 MW
179	0.154675 MW
180	0.0922061 MW
181	0.125325 MW
182	0.0722074 MW
183	-0.00779331 MW
184	-0.301658 MW
185	0.25 MW
186	0.0210831 MW
Finished writing Internal Transmission lines' MW Flows
