
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	3.0059
2	3.00602
3	3.00606
4	3.00673
5	3.00681
6	3.00634
7	3.00627
8	3.00767
9	3.00882
10	3.01004
11	3.00629
12	3.00621
13	3.00606
14	3.00612
15	3.00613
16	3.00618
17	3.00656
18	3.00618
19	3.0061
20	3.00623
21	3.00647
22	3.00689
23	3.00773
24	3.00784
25	3.00878
26	3.00905
27	3.00674
28	3.00646
29	3.00631
30	3.00741
31	3.00634
32	3.00665
33	3.00614
34	3.00637
35	3.0063
36	3.0063
37	3.00648
38	3.00728
39	3.00623
40	3.00626
41	3.00622
42	3.0066
43	3.00607
44	3.00706
45	3.00721
46	3.00759
47	3.00795
48	3.00781
49	3.00797
50	3.00756
51	3.00704
52	3.00687
53	3.00668
54	3.00682
55	3.00677
56	3.0068
57	3.00705
58	3.00689
59	3.00748
60	3.00814
61	3.00829
62	3.0082
63	3.00812
64	3.00845
65	3.00913
66	3.00902
67	3.00849
68	3.00931
69	3.00958
70	3.0083
71	3.00826
72	3.00806
73	3.00826
74	3.00811
75	3.00833
76	3.00813
77	3.00908
78	3.00902
79	3.00908
80	3.00953
81	3.00939
82	3.00928
83	3.00949
84	3.00991
85	3.01018
86	3.00996
87	3.01003
88	3.01075
89	3.01148
90	3.01088
91	3.01076
92	3.01058
93	3.01005
94	3.00969
95	3.00945
96	3.00938
97	3.00939
98	3.00939
99	3.0097
100	3.00976
101	3.00994
102	3.01035
103	3.00932
104	3.00889
105	3.00877
106	3.00872
107	3.00849
108	3.00871
109	3.00869
110	3.00869
111	3.00892
112	3.00853
113	3.00658
114	3.00659
115	3.00659
116	3.00931
117	3.00593
118	3.00815
Finished writing Internal Node Voltage Phase Angles
