
****************** INTERNAL NODE VOLTAGE PHASE ANGLE VALUES *********************
NODE ID	VOLTAGE PHASE ANGLE
1	2.9857
2	2.98582
3	2.98587
4	2.98653
5	2.98661
6	2.98614
7	2.98607
8	2.98748
9	2.98863
10	2.98984
11	2.98609
12	2.98602
13	2.98586
14	2.98592
15	2.98594
16	2.98599
17	2.98637
18	2.98599
19	2.98591
20	2.98603
21	2.98627
22	2.98668
23	2.98752
24	2.98762
25	2.98857
26	2.98885
27	2.98653
28	2.98626
29	2.98611
30	2.98721
31	2.98614
32	2.98645
33	2.98596
34	2.98621
35	2.98613
36	2.98613
37	2.98631
38	2.98708
39	2.98604
40	2.98604
41	2.98599
42	2.98634
43	2.98613
44	2.98646
45	2.98673
46	2.98719
47	2.9876
48	2.98746
49	2.98763
50	2.98721
51	2.98667
52	2.9865
53	2.9863
54	2.98643
55	2.98637
56	2.98641
57	2.98668
58	2.98651
59	2.98705
60	2.98794
61	2.98811
62	2.98799
63	2.9878
64	2.98819
65	2.98886
66	2.98874
67	2.98824
68	2.98904
69	2.9893
70	2.98804
71	2.988
72	2.98782
73	2.988
74	2.98784
75	2.98806
76	2.98786
77	2.98881
78	2.98875
79	2.98881
80	2.98926
81	2.98912
82	2.98901
83	2.98922
84	2.98964
85	2.98991
86	2.98969
87	2.98976
88	2.99048
89	2.99121
90	2.99061
91	2.99049
92	2.99031
93	2.98978
94	2.98942
95	2.98918
96	2.98911
97	2.98912
98	2.98912
99	2.98943
100	2.98949
101	2.98967
102	2.99008
103	2.98905
104	2.98862
105	2.9885
106	2.98845
107	2.98822
108	2.98844
109	2.98842
110	2.98842
111	2.98865
112	2.98826
113	2.98638
114	2.98639
115	2.98638
116	2.98904
117	2.98574
118	2.98788
Finished writing Internal Node Voltage Phase Angles
