
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-165.769
2	-165.769
3	-165.769
4	-165.769
5	-165.769
6	-165.769
7	-165.769
8	-165.769
9	-165.769
10	-165.769
11	-165.769
12	-165.769
13	-165.769
14	-165.769
15	-165.769
16	-165.769
17	-165.769
18	-165.769
19	-165.769
20	-165.769
21	-165.769
22	-165.769
23	-165.769
24	-165.769
25	-165.769
26	-165.769
27	-165.769
28	-165.769
29	-165.769
30	-165.769
31	-165.769
32	-165.769
33	-165.769
34	-165.769
35	-165.769
36	-165.769
37	-165.769
38	-165.769
39	-165.769
40	-165.769
41	-165.769
42	-165.769
43	-165.769
44	-165.769
45	-165.769
46	-165.769
47	-165.769
48	-165.769
49	-165.769
50	-165.769
51	-165.769
52	-165.769
53	-165.769
54	-165.769
55	-165.769
56	-165.769
57	-165.769
58	-165.769
59	-165.769
60	-165.769
61	-165.769
62	-165.769
63	-165.769
64	-165.769
65	-165.769
66	-165.769
67	-165.769
68	-165.769
69	-165.769
70	-165.769
71	-165.769
72	-165.769
73	-165.769
74	-165.769
75	-165.769
76	-165.769
77	-165.769
78	-165.769
79	-165.769
80	-165.769
81	-165.769
82	-165.769
83	-165.769
84	-165.769
85	-165.769
86	-165.769
87	-165.769
88	-165.769
89	-165.769
90	-165.769
91	-165.769
92	-165.769
93	-165.769
94	-165.769
95	-165.769
96	-165.769
97	-165.769
98	-165.769
99	-165.769
100	-165.769
101	-165.769
102	-165.769
103	-165.769
104	-165.769
105	-165.769
106	-165.769
107	-165.769
108	-165.769
109	-165.769
110	-165.769
111	-165.769
112	-165.769
113	-165.769
114	-165.769
115	-165.769
116	-165.769
117	-165.769
118	-165.769
